Parameters:TParameters:TimeZone=America/New_York;LoyaltyRate=0.5;TransactionUploadRate=1.0,,,,,,,,,,,,,,,
Email,Email,Email,First Name,Last Name,City,State,Zip,Country,Phone Number,Phone Number,Phone Number,Conversion Name,Conversion Time,Conversion Value,Conversion Currency
yuvuh@gmail.com,,,hahpm,jqnca,lima,,,PE,+51274857117,,,SSD_test1,08/14/2012 17:01:54,4193,USD
rmnwv@gmail.com,,,omlma,ldumk,lima,,,PE,+51541784645,,,SSD_test1,08/14/2012 17:01:54,2282,USD
botjn@gmail.com,,,jrwuh,kdize,lima,,,PE,+51713214837,,,SSD_test1,08/14/2012 17:01:54,3072,USD
zhjqi@gmail.com,,,hzsvi,esngz,lima,,,PE,+51837334446,,,SSD_test1,08/14/2012 17:01:54,880,USD
mlutb@gmail.com,,,casve,vwqpp,arequipa,,,PE,+51256387267,,,SSD_test1,08/14/2012 17:01:54,2531,USD
krhoz@gmail.com,,,ynysn,sntmt,cuzco,,,PE,+51491693888,,,SSD_test1,08/14/2012 17:01:54,2788,USD
xedai@gmail.com,,,onyyk,brmwr,piura,,,PE,+51519549518,,,SSD_test1,08/14/2012 17:01:54,4932,USD
kfkbg@gmail.com,,,gypgn,cwmnl,lima,,,PE,+51549144623,,,SSD_test1,08/14/2012 17:01:54,3989,USD
tazgw@gmail.com,,,fndck,dccrt,lima,,,PE,+51497582146,,,SSD_test1,08/14/2012 17:01:54,630,USD
goesn@gmail.com,,,pwuxb,xchlg,lima,,,PE,+51157857169,,,SSD_test1,08/14/2012 17:01:54,1593,USD
alaty@gmail.com,,,dtahn,dwalr,lima,,,PE,+51811594718,,,SSD_test1,08/14/2012 17:01:54,372,USD
xjfnh@gmail.com,,,izvwj,wsagj,lima,,,PE,+51551412433,,,SSD_test1,08/14/2012 17:01:54,3538,USD
igemj@gmail.com,,,qwpin,hrzqr,lima,,,PE,+51984598624,,,SSD_test1,08/14/2012 17:01:54,2433,USD
qprih@gmail.com,,,xkuhz,wynle,lima,,,PE,+51611489473,,,SSD_test1,08/14/2012 17:01:54,3395,USD
ntihp@gmail.com,,,dywlj,bpief,lima,,,PE,+51723438331,,,SSD_test1,08/14/2012 17:01:54,3337,USD
mmtgv@gmail.com,,,wrazt,ydlyg,lima,,,PE,+51593943427,,,SSD_test1,08/14/2012 17:01:54,4403,USD
zndbe@gmail.com,,,joeaz,xovzm,lima,,,PE,+51261425933,,,SSD_test1,08/14/2012 17:01:54,4061,USD
ecfwq@gmail.com,,,oklwy,pjeet,lima,,,PE,+51955498774,,,SSD_test1,08/14/2012 17:01:54,617,USD
bzdxy@gmail.com,,,ngnyb,wcwby,lima,,,PE,+51296739122,,,SSD_test1,08/14/2012 17:01:54,2953,USD
kwczb@gmail.com,,,wfsul,btorr,lima,,,PE,+51171656295,,,SSD_test1,08/14/2012 17:01:54,2042,USD
flodb@gmail.com,,,gfdhm,ftizi,lima,,,PE,+51913641386,,,SSD_test1,08/14/2012 17:01:54,986,USD
yhrhj@gmail.com,,,jplsz,xtplq,lima,,,PE,+51843361669,,,SSD_test1,08/14/2012 17:01:54,3459,USD
kysnr@gmail.com,,,eacts,dmeke,lima,,,PE,+51163994576,,,SSD_test1,08/14/2012 17:01:54,559,USD
vvfru@gmail.com,,,jmfpj,rqimr,lima,,,PE,+51391691117,,,SSD_test1,08/14/2012 17:01:54,2571,USD
ujjuf@gmail.com,,,irewb,fkrgw,lima,,,PE,+51594543812,,,SSD_test1,08/14/2012 17:01:54,1047,USD
gziuj@gmail.com,,,ohjcn,fgzse,lima,,,PE,+51444471922,,,SSD_test1,08/14/2012 17:01:54,3299,USD
btims@gmail.com,,,htlhw,kgqmc,lima,,,PE,+51887454264,,,SSD_test1,08/14/2012 17:01:54,2743,USD
jeyux@gmail.com,,,bftxv,nfxuk,lima,,,PE,+51147161238,,,SSD_test1,08/14/2012 17:01:54,4021,USD
jswcq@gmail.com,,,jexrd,ymbze,lima,,,PE,+51418785237,,,SSD_test1,08/14/2012 17:01:54,2341,USD
oesjj@gmail.com,,,oatap,sbptv,arequipa,,,PE,+51847572373,,,SSD_test1,08/14/2012 17:01:54,2088,USD
hzamt@gmail.com,,,ornuv,kixlz,cuzco,,,PE,+51897711349,,,SSD_test1,08/14/2012 17:01:54,1573,USD
ycvhd@gmail.com,,,akepm,gbzpd,piura,,,PE,+51556693125,,,SSD_test1,08/14/2012 17:01:54,4635,USD
ysuen@gmail.com,,,vahsz,tudlo,lima,,,PE,+51186524745,,,SSD_test1,08/14/2012 17:01:54,4150,USD
trhze@gmail.com,,,bhktg,spdcj,lima,,,PE,+51933478128,,,SSD_test1,08/14/2012 17:01:54,3146,USD
hllgi@gmail.com,,,olcyo,ngjkt,lima,,,PE,+51263381622,,,SSD_test1,08/14/2012 17:01:54,2522,USD
gezxn@gmail.com,,,nrdas,sjpii,lima,,,PE,+51893923221,,,SSD_test1,08/14/2012 17:01:54,68,USD
eaxmn@gmail.com,,,wilup,vslyn,lima,,,PE,+51234429661,,,SSD_test1,08/14/2012 17:01:54,4644,USD
gbrbq@gmail.com,,,qdzzc,cvguj,lima,,,PE,+51493664229,,,SSD_test1,08/14/2012 17:01:54,4183,USD
hzlxc@gmail.com,,,xaxap,qrsqf,lima,,,PE,+51749616757,,,SSD_test1,08/14/2012 17:01:54,3661,USD
pmbmp@gmail.com,,,euddf,qpcov,lima,,,PE,+51387351928,,,SSD_test1,08/14/2012 17:01:54,2479,USD
oiikh@gmail.com,,,uumxe,uoldd,lima,,,PE,+51555623847,,,SSD_test1,08/14/2012 17:01:54,1031,USD
pwikf@gmail.com,,,okvob,gwzbf,lima,,,PE,+51458751732,,,SSD_test1,08/14/2012 17:01:54,1489,USD
oezux@gmail.com,,,xcden,ceyxw,lima,,,PE,+51443319374,,,SSD_test1,08/14/2012 17:01:54,1739,USD
zljkr@gmail.com,,,edmje,avqpq,lima,,,PE,+51883942599,,,SSD_test1,08/14/2012 17:01:54,796,USD
qaxdk@gmail.com,,,uhpak,calaq,lima,,,PE,+51571996284,,,SSD_test1,08/14/2012 17:01:54,1202,USD
vazbj@gmail.com,,,haghh,tspup,lima,,,PE,+51328634452,,,SSD_test1,08/14/2012 17:01:54,4976,USD
vvcih@gmail.com,,,svkel,mjlgl,lima,,,PE,+51164547785,,,SSD_test1,08/14/2012 17:01:54,1732,USD
ldtwd@gmail.com,,,osqwu,lfyso,lima,,,PE,+51552518135,,,SSD_test1,08/14/2012 17:01:54,2886,USD
pgzyc@gmail.com,,,zyios,bthtr,lima,,,PE,+51279535755,,,SSD_test1,08/14/2012 17:01:54,698,USD
rrbkb@gmail.com,,,ezvcc,zcetm,lima,,,PE,+51944376624,,,SSD_test1,08/14/2012 17:01:54,2130,USD
qkynv@gmail.com,,,bmyoa,eelis,lima,,,PE,+51643264854,,,SSD_test1,08/14/2012 17:01:54,1281,USD
iwknz@gmail.com,,,vmdjd,oeleg,lima,,,PE,+51648227319,,,SSD_test1,08/14/2012 17:01:54,1988,USD
hdipp@gmail.com,,,oxujp,mzdqj,lima,,,PE,+51844611459,,,SSD_test1,08/14/2012 17:01:54,4978,USD
juovf@gmail.com,,,skgeg,glpuj,lima,,,PE,+51887845977,,,SSD_test1,08/14/2012 17:01:54,43,USD
mscwi@gmail.com,,,jwuyp,woook,arequipa,,,PE,+51956574273,,,SSD_test1,08/14/2012 17:01:54,167,USD
zxrmy@gmail.com,,,otxdp,lopel,cuzco,,,PE,+51695629218,,,SSD_test1,08/14/2012 17:01:54,1490,USD
adqnw@gmail.com,,,mhhng,szjsk,piura,,,PE,+51974995328,,,SSD_test1,08/14/2012 17:01:54,4578,USD
oiffi@gmail.com,,,xciqh,qejen,lima,,,PE,+51832783149,,,SSD_test1,08/14/2012 17:01:54,3358,USD
ydmhb@gmail.com,,,qaixt,uklyb,lima,,,PE,+51543864849,,,SSD_test1,08/14/2012 17:01:54,2689,USD
tcsxz@gmail.com,,,munyo,wuykh,lima,,,PE,+51994626383,,,SSD_test1,08/14/2012 17:01:54,4091,USD
mifcq@gmail.com,,,gdapp,pxbtv,lima,,,PE,+51884499558,,,SSD_test1,08/14/2012 17:01:54,4721,USD
remrk@gmail.com,,,phhdb,qbvab,lima,,,PE,+51697921222,,,SSD_test1,08/14/2012 17:01:54,2367,USD
xpymq@gmail.com,,,spncy,vwaoi,lima,,,PE,+51823144547,,,SSD_test1,08/14/2012 17:01:54,2322,USD
pnozv@gmail.com,,,dcico,qwbog,lima,,,PE,+51917338839,,,SSD_test1,08/14/2012 17:01:54,3442,USD
tusqq@gmail.com,,,cvvif,ohzjs,lima,,,PE,+51164491575,,,SSD_test1,08/14/2012 17:01:54,1340,USD
pnxjq@gmail.com,,,pagxi,sqamv,lima,,,PE,+51637661369,,,SSD_test1,08/14/2012 17:01:54,4521,USD
tvbfr@gmail.com,,,emhor,qptmv,lima,,,PE,+51562153871,,,SSD_test1,08/14/2012 17:01:54,3540,USD
olgjc@gmail.com,,,llway,xeemu,lima,,,PE,+51697842154,,,SSD_test1,08/14/2012 17:01:54,3586,USD
mnwqf@gmail.com,,,gojhl,avyxq,lima,,,PE,+51541238889,,,SSD_test1,08/14/2012 17:01:54,2278,USD
vvxkx@gmail.com,,,rljyu,awjkx,lima,,,PE,+51298233698,,,SSD_test1,08/14/2012 17:01:54,4284,USD
eopux@gmail.com,,,oemsr,hyurq,lima,,,PE,+51915149752,,,SSD_test1,08/14/2012 17:01:54,52,USD
xgulx@gmail.com,,,qmenv,ljygq,lima,,,PE,+51242927148,,,SSD_test1,08/14/2012 17:01:54,3931,USD
jkbyj@gmail.com,,,zecvg,oeuqe,lima,,,PE,+51692123679,,,SSD_test1,08/14/2012 17:01:54,641,USD
dryay@gmail.com,,,rasiw,ndnoe,lima,,,PE,+51649922579,,,SSD_test1,08/14/2012 17:01:54,622,USD
vancm@gmail.com,,,lggnt,eocip,lima,,,PE,+51996715344,,,SSD_test1,08/14/2012 17:01:54,2002,USD
rjxbd@gmail.com,,,drdeh,tbvux,lima,,,PE,+51315213178,,,SSD_test1,08/14/2012 17:01:54,3,USD
qsobk@gmail.com,,,dbrsm,gqrca,lima,,,PE,+51181556555,,,SSD_test1,08/14/2012 17:01:54,1882,USD
phuni@gmail.com,,,glwxz,jcgis,lima,,,PE,+51986885777,,,SSD_test1,08/14/2012 17:01:54,3403,USD
xsxyt@gmail.com,,,trnxk,hebzt,lima,,,PE,+51824159578,,,SSD_test1,08/14/2012 17:01:54,1852,USD
asoby@gmail.com,,,ycumo,gohqa,arequipa,,,PE,+51699714724,,,SSD_test1,08/14/2012 17:01:54,2947,USD
ozymt@gmail.com,,,ujqmu,myyhc,cuzco,,,PE,+51387527453,,,SSD_test1,08/14/2012 17:01:54,2230,USD
fsfdb@gmail.com,,,vorhw,dxpbn,piura,,,PE,+51682653945,,,SSD_test1,08/14/2012 17:01:54,4640,USD
zdxkq@gmail.com,,,ykkoj,wzthw,lima,,,PE,+51216382365,,,SSD_test1,08/14/2012 17:01:54,4789,USD
nuznr@gmail.com,,,pwbnw,sgeeb,lima,,,PE,+51132411751,,,SSD_test1,08/14/2012 17:01:54,3596,USD
hthgw@gmail.com,,,qoqca,gjnxn,lima,,,PE,+51141673595,,,SSD_test1,08/14/2012 17:01:54,3486,USD
ddhfo@gmail.com,,,cxeoc,ujuvq,lima,,,PE,+51776175464,,,SSD_test1,08/14/2012 17:01:54,2822,USD
sdouk@gmail.com,,,fnqjs,krghf,lima,,,PE,+51792534956,,,SSD_test1,08/14/2012 17:01:54,4494,USD
jhscy@gmail.com,,,cyuqg,agnud,lima,,,PE,+51246736596,,,SSD_test1,08/14/2012 17:01:54,4931,USD
ggeue@gmail.com,,,wyqqc,cemhg,lima,,,PE,+51753927361,,,SSD_test1,08/14/2012 17:01:54,3073,USD
lbhhv@gmail.com,,,ykyyp,otvqz,lima,,,PE,+51894329493,,,SSD_test1,08/14/2012 17:01:54,3538,USD
tebbn@gmail.com,,,vqltv,wqhqe,lima,,,PE,+51792773415,,,SSD_test1,08/14/2012 17:01:54,4008,USD
vuupw@gmail.com,,,autdp,omlul,lima,,,PE,+51537886156,,,SSD_test1,08/14/2012 17:01:54,4945,USD
fwcmo@gmail.com,,,fnsbn,tboit,lima,,,PE,+51936135619,,,SSD_test1,08/14/2012 17:01:54,3416,USD
mjowh@gmail.com,,,rrqdm,yakpg,lima,,,PE,+51222792174,,,SSD_test1,08/14/2012 17:01:54,2226,USD
nmnwy@gmail.com,,,ngark,mlycc,lima,,,PE,+51872455193,,,SSD_test1,08/14/2012 17:01:54,4275,USD
frvng@gmail.com,,,wfrgy,fjvgs,lima,,,PE,+51588159814,,,SSD_test1,08/14/2012 17:01:54,217,USD
odelg@gmail.com,,,oeeei,gotlq,lima,,,PE,+51497631682,,,SSD_test1,08/14/2012 17:01:54,1435,USD
eijzs@gmail.com,,,qizcd,jxscx,lima,,,PE,+51147551742,,,SSD_test1,08/14/2012 17:01:54,157,USD
ouppq@gmail.com,,,twhxw,sqwfm,lima,,,PE,+51557628445,,,SSD_test1,08/14/2012 17:01:54,4639,USD
fzkic@gmail.com,,,nlgkn,mnzey,lima,,,PE,+51249445613,,,SSD_test1,08/14/2012 17:01:54,4020,USD
iskkn@gmail.com,,,mywls,romgn,lima,,,PE,+51675943685,,,SSD_test1,08/14/2012 17:01:54,1923,USD
lhacg@gmail.com,,,kxvyg,ptpwx,lima,,,PE,+51141371674,,,SSD_test1,08/14/2012 17:01:54,2696,USD
klygv@gmail.com,,,hkzou,pxfzp,lima,,,PE,+51545194657,,,SSD_test1,08/14/2012 17:01:54,222,USD
xbgec@gmail.com,,,tdmfw,giteg,lima,,,PE,+51245744464,,,SSD_test1,08/14/2012 17:01:54,1399,USD
hjnbv@gmail.com,,,gpsja,mylgu,arequipa,,,PE,+51393853981,,,SSD_test1,08/14/2012 17:01:54,3093,USD
emeth@gmail.com,,,jyphb,nqqjn,cuzco,,,PE,+51731311916,,,SSD_test1,08/14/2012 17:01:54,4466,USD
axevt@gmail.com,,,jjizz,lfoxd,piura,,,PE,+51233618396,,,SSD_test1,08/14/2012 17:01:54,630,USD
xrygf@gmail.com,,,golsq,hncfz,lima,,,PE,+51763914811,,,SSD_test1,08/14/2012 17:01:54,2454,USD
aeiqd@gmail.com,,,didhj,punoa,lima,,,PE,+51816793628,,,SSD_test1,08/14/2012 17:01:54,3409,USD
agyqk@gmail.com,,,lrblv,nrhzh,lima,,,PE,+51254231383,,,SSD_test1,08/14/2012 17:01:54,4319,USD
cyrqx@gmail.com,,,nwchm,bsdby,lima,,,PE,+51632916444,,,SSD_test1,08/14/2012 17:01:54,2888,USD
vgkvk@gmail.com,,,fuzln,smysf,lima,,,PE,+51299563183,,,SSD_test1,08/14/2012 17:01:54,4023,USD
nwdfn@gmail.com,,,btbat,rnodh,lima,,,PE,+51999438159,,,SSD_test1,08/14/2012 17:01:54,1097,USD
dleor@gmail.com,,,nphfl,ikghn,lima,,,PE,+51739163348,,,SSD_test1,08/14/2012 17:01:54,3862,USD
ayapu@gmail.com,,,tdwrh,xjcjt,lima,,,PE,+51575794486,,,SSD_test1,08/14/2012 17:01:54,3851,USD
diazp@gmail.com,,,tfjlv,htcya,lima,,,PE,+51299167916,,,SSD_test1,08/14/2012 17:01:54,4059,USD
cypyd@gmail.com,,,dipav,ranmm,lima,,,PE,+51178479431,,,SSD_test1,08/14/2012 17:01:54,1403,USD
mamnt@gmail.com,,,ieash,vmbli,lima,,,PE,+51873985277,,,SSD_test1,08/14/2012 17:01:54,1924,USD
yhcpm@gmail.com,,,hfxsv,colyk,lima,,,PE,+51958522558,,,SSD_test1,08/14/2012 17:01:54,3586,USD
sqrdh@gmail.com,,,ytzhn,dyepn,lima,,,PE,+51278852664,,,SSD_test1,08/14/2012 17:01:54,2249,USD
pjbet@gmail.com,,,ejiwa,cqwsf,lima,,,PE,+51245623487,,,SSD_test1,08/14/2012 17:01:54,1770,USD
gdxli@gmail.com,,,jwfky,qggqb,lima,,,PE,+51313476472,,,SSD_test1,08/14/2012 17:01:54,3485,USD
pronl@gmail.com,,,dmnjg,gcqwm,lima,,,PE,+51354522768,,,SSD_test1,08/14/2012 17:01:54,1392,USD
svljq@gmail.com,,,lqjef,vjdau,lima,,,PE,+51915497511,,,SSD_test1,08/14/2012 17:01:54,4861,USD
ytmun@gmail.com,,,vemai,vqszy,lima,,,PE,+51328414895,,,SSD_test1,08/14/2012 17:01:54,1558,USD
ayhex@gmail.com,,,nlxkl,dwfif,lima,,,PE,+51779819248,,,SSD_test1,08/14/2012 17:01:54,526,USD
sylde@gmail.com,,,rmocp,iowtw,lima,,,PE,+51193734557,,,SSD_test1,08/14/2012 17:01:54,184,USD
fhbts@gmail.com,,,vzttg,bouac,lima,,,PE,+51788257522,,,SSD_test1,08/14/2012 17:01:54,1373,USD
ygxlh@gmail.com,,,lliem,qgimi,lima,,,PE,+51435877121,,,SSD_test1,08/14/2012 17:01:54,861,USD
ddmom@gmail.com,,,cyjcl,ngywy,arequipa,,,PE,+51253973394,,,SSD_test1,08/14/2012 17:01:54,3749,USD
ykmnh@gmail.com,,,fzmlk,xtdsm,cuzco,,,PE,+51468731412,,,SSD_test1,08/14/2012 17:01:54,2945,USD
mlmkd@gmail.com,,,plbfn,psbvj,piura,,,PE,+51524795936,,,SSD_test1,08/14/2012 17:01:54,149,USD
hwqsb@gmail.com,,,wvujz,cbcph,lima,,,PE,+51592951483,,,SSD_test1,08/14/2012 17:01:54,2253,USD
sxkyy@gmail.com,,,hqnsr,jiquv,lima,,,PE,+51546752484,,,SSD_test1,08/14/2012 17:01:54,3310,USD
wexfr@gmail.com,,,vbwrs,wqblf,lima,,,PE,+51891676226,,,SSD_test1,08/14/2012 17:01:54,1824,USD
mhbyt@gmail.com,,,tgucj,deepw,lima,,,PE,+51522757192,,,SSD_test1,08/14/2012 17:01:54,360,USD
tmuwa@gmail.com,,,yweof,igbta,lima,,,PE,+51844874858,,,SSD_test1,08/14/2012 17:01:54,27,USD
augud@gmail.com,,,spsmk,blsng,lima,,,PE,+51128725722,,,SSD_test1,08/14/2012 17:01:54,3556,USD
sxulk@gmail.com,,,bggmd,lolks,lima,,,PE,+51519865328,,,SSD_test1,08/14/2012 17:01:54,1258,USD
igzfi@gmail.com,,,gyagb,xntsa,lima,,,PE,+51271767491,,,SSD_test1,08/14/2012 17:01:54,2334,USD
rbtam@gmail.com,,,vuyup,exrlr,lima,,,PE,+51383298725,,,SSD_test1,08/14/2012 17:01:54,3571,USD
lvkff@gmail.com,,,vjtpk,ryxtg,lima,,,PE,+51838737991,,,SSD_test1,08/14/2012 17:01:54,1246,USD
iounl@gmail.com,,,ocmal,kkjik,lima,,,PE,+51342895786,,,SSD_test1,08/14/2012 17:01:54,1167,USD
arhlg@gmail.com,,,undqr,rcoyu,lima,,,PE,+51253928857,,,SSD_test1,08/14/2012 17:01:54,3777,USD
iabfr@gmail.com,,,bezdr,cokta,lima,,,PE,+51243882782,,,SSD_test1,08/14/2012 17:01:54,81,USD
iowjj@gmail.com,,,lfcyk,evefv,lima,,,PE,+51155529997,,,SSD_test1,08/14/2012 17:01:54,3889,USD
xtiky@gmail.com,,,zpjgf,ypfqv,lima,,,PE,+51127893896,,,SSD_test1,08/14/2012 17:01:54,4895,USD
tbjvj@gmail.com,,,pqbil,gshkp,lima,,,PE,+51683271315,,,SSD_test1,08/14/2012 17:01:54,4620,USD
zmxbu@gmail.com,,,kzpyj,lkmjy,lima,,,PE,+51879646639,,,SSD_test1,08/14/2012 17:01:54,1721,USD
weokx@gmail.com,,,voljq,lsabq,lima,,,PE,+51865168811,,,SSD_test1,08/14/2012 17:01:54,4653,USD
gemqc@gmail.com,,,vtqxu,pwkdo,lima,,,PE,+51356553193,,,SSD_test1,08/14/2012 17:01:54,4045,USD
tqucw@gmail.com,,,qthzi,iabej,lima,,,PE,+51824556656,,,SSD_test1,08/14/2012 17:01:54,3775,USD
bonko@gmail.com,,,prbzh,rvhyu,lima,,,PE,+51823395478,,,SSD_test1,08/14/2012 17:01:54,3664,USD
jmbgs@gmail.com,,,yyuvp,cuvvj,lima,,,PE,+51485153155,,,SSD_test1,08/14/2012 17:01:54,2745,USD
bmmfx@gmail.com,,,fotjy,ruszq,arequipa,,,PE,+51379665473,,,SSD_test1,08/14/2012 17:01:54,3801,USD
xkhdw@gmail.com,,,pjsaf,dezvy,cuzco,,,PE,+51883326463,,,SSD_test1,08/14/2012 17:01:54,1768,USD
vqdeq@gmail.com,,,tvzyw,wyerm,piura,,,PE,+51217554475,,,SSD_test1,08/14/2012 17:01:54,2207,USD
lbpeo@gmail.com,,,qbgju,wzcuh,lima,,,PE,+51881674522,,,SSD_test1,08/14/2012 17:01:54,3305,USD
assxs@gmail.com,,,vzpja,yzjrc,lima,,,PE,+51536557683,,,SSD_test1,08/14/2012 17:01:54,2618,USD
ecmmm@gmail.com,,,muacf,bvcth,lima,,,PE,+51524872567,,,SSD_test1,08/14/2012 17:01:54,4008,USD
ibgwh@gmail.com,,,mofrw,zcsur,lima,,,PE,+51356855515,,,SSD_test1,08/14/2012 17:01:54,1287,USD
shzik@gmail.com,,,nmvkw,vmayp,lima,,,PE,+51392623349,,,SSD_test1,08/14/2012 17:01:54,3618,USD
rwxsw@gmail.com,,,wpxpf,tiygj,lima,,,PE,+51483822479,,,SSD_test1,08/14/2012 17:01:54,4398,USD
pnfvs@gmail.com,,,ufsaz,gxxas,lima,,,PE,+51543435183,,,SSD_test1,08/14/2012 17:01:54,462,USD
fyncf@gmail.com,,,crkzl,phqsk,lima,,,PE,+51232816126,,,SSD_test1,08/14/2012 17:01:54,1277,USD
natoz@gmail.com,,,xiwfs,lceqa,lima,,,PE,+51762424898,,,SSD_test1,08/14/2012 17:01:54,2901,USD
zhpbf@gmail.com,,,boybm,lvzpt,lima,,,PE,+51317831197,,,SSD_test1,08/14/2012 17:01:54,4408,USD
tnoyf@gmail.com,,,ruegn,hbwnh,lima,,,PE,+51753423241,,,SSD_test1,08/14/2012 17:01:54,3640,USD
wcfrk@gmail.com,,,gohbw,mytnz,lima,,,PE,+51824651637,,,SSD_test1,08/14/2012 17:01:54,901,USD
hssvw@gmail.com,,,qsgvx,yyzlw,lima,,,PE,+51135452462,,,SSD_test1,08/14/2012 17:01:54,986,USD
cdxyb@gmail.com,,,litjg,fhdym,lima,,,PE,+51788341363,,,SSD_test1,08/14/2012 17:01:54,2207,USD
losiz@gmail.com,,,izbtm,smojm,lima,,,PE,+51925681685,,,SSD_test1,08/14/2012 17:01:54,3056,USD
yyjzc@gmail.com,,,qpsmp,lkayo,lima,,,PE,+51878449186,,,SSD_test1,08/14/2012 17:01:54,1472,USD
nqjpq@gmail.com,,,wfpvc,ajtxs,lima,,,PE,+51438758714,,,SSD_test1,08/14/2012 17:01:54,1999,USD
vbrne@gmail.com,,,shptw,cqird,lima,,,PE,+51917492773,,,SSD_test1,08/14/2012 17:01:54,821,USD
hhgqs@gmail.com,,,gpmns,nfcig,lima,,,PE,+51891143455,,,SSD_test1,08/14/2012 17:01:54,837,USD
khbbz@gmail.com,,,frard,bsmkm,lima,,,PE,+51647978452,,,SSD_test1,08/14/2012 17:01:54,2429,USD
kwqye@gmail.com,,,rwuru,pxfnp,lima,,,PE,+51732329322,,,SSD_test1,08/14/2012 17:01:54,2511,USD
tnqih@gmail.com,,,btegx,mkixv,lima,,,PE,+51428853558,,,SSD_test1,08/14/2012 17:01:54,1233,USD
ryrna@gmail.com,,,hrfjl,tqtby,arequipa,,,PE,+51543991247,,,SSD_test1,08/14/2012 17:01:54,4710,USD
cdcur@gmail.com,,,obngb,uezem,cuzco,,,PE,+51334565977,,,SSD_test1,08/14/2012 17:01:54,3315,USD
cxvqb@gmail.com,,,nkabz,xjzmg,piura,,,PE,+51141274287,,,SSD_test1,08/14/2012 17:01:54,4718,USD
quzdz@gmail.com,,,mjqej,bnksz,lima,,,PE,+51629742162,,,SSD_test1,08/14/2012 17:01:54,17,USD
xnfev@gmail.com,,,cmbep,xsggu,lima,,,PE,+51813525356,,,SSD_test1,08/14/2012 17:01:54,1376,USD
hrffm@gmail.com,,,pfcuw,ydkaa,lima,,,PE,+51738743712,,,SSD_test1,08/14/2012 17:01:54,4940,USD
nkjdk@gmail.com,,,xvqpn,sgdun,lima,,,PE,+51674832175,,,SSD_test1,08/14/2012 17:01:54,3902,USD
smuug@gmail.com,,,qarbh,tiheq,lima,,,PE,+51278958117,,,SSD_test1,08/14/2012 17:01:54,605,USD
eodps@gmail.com,,,joixv,mexzk,lima,,,PE,+51117195348,,,SSD_test1,08/14/2012 17:01:54,207,USD
hrcnl@gmail.com,,,mfeam,uuddx,lima,,,PE,+51443288139,,,SSD_test1,08/14/2012 17:01:54,1445,USD
igdcu@gmail.com,,,ooypr,cesbm,lima,,,PE,+51683812565,,,SSD_test1,08/14/2012 17:01:54,819,USD
kbdbm@gmail.com,,,ifran,mwgrm,lima,,,PE,+51552959393,,,SSD_test1,08/14/2012 17:01:54,249,USD
uqgza@gmail.com,,,ueytt,gtsts,lima,,,PE,+51952974236,,,SSD_test1,08/14/2012 17:01:54,4275,USD
nsvsf@gmail.com,,,zbmes,yzdxl,lima,,,PE,+51147287269,,,SSD_test1,08/14/2012 17:01:54,381,USD
vuomm@gmail.com,,,wppgc,tnwrt,lima,,,PE,+51772429762,,,SSD_test1,08/14/2012 17:01:54,3664,USD
vknrs@gmail.com,,,nagbe,vtqkf,lima,,,PE,+51365177941,,,SSD_test1,08/14/2012 17:01:54,199,USD
bmccb@gmail.com,,,ofdxn,zbhmt,lima,,,PE,+51419845197,,,SSD_test1,08/14/2012 17:01:54,2934,USD
omkuu@gmail.com,,,zijea,pyqgw,lima,,,PE,+51432682784,,,SSD_test1,08/14/2012 17:01:54,4742,USD
bhhzj@gmail.com,,,ygtur,hghsq,lima,,,PE,+51457996676,,,SSD_test1,08/14/2012 17:01:54,979,USD
heisu@gmail.com,,,tigjv,ktfzx,lima,,,PE,+51619221297,,,SSD_test1,08/14/2012 17:01:54,1021,USD
ffdqs@gmail.com,,,odsvd,isltb,lima,,,PE,+51851474927,,,SSD_test1,08/14/2012 17:01:54,2594,USD
brztd@gmail.com,,,feacd,zgzmy,lima,,,PE,+51449172225,,,SSD_test1,08/14/2012 17:01:54,4049,USD
rpbpm@gmail.com,,,uejgr,fwoeh,lima,,,PE,+51548171831,,,SSD_test1,08/14/2012 17:01:54,1171,USD
uviuy@gmail.com,,,dsjgj,hghep,lima,,,PE,+51153129631,,,SSD_test1,08/14/2012 17:01:54,3241,USD
pmcpr@gmail.com,,,hwszu,rwyrd,lima,,,PE,+51763377899,,,SSD_test1,08/14/2012 17:01:54,4840,USD
ifhzw@gmail.com,,,mivtt,btioe,arequipa,,,PE,+51984539239,,,SSD_test1,08/14/2012 17:01:54,1256,USD
fpecz@gmail.com,,,istzd,mkvvw,cuzco,,,PE,+51151622188,,,SSD_test1,08/14/2012 17:01:54,1346,USD
ljkfq@gmail.com,,,drvdz,zqmzp,piura,,,PE,+51719385536,,,SSD_test1,08/14/2012 17:01:54,701,USD
yndln@gmail.com,,,kzuva,elstd,lima,,,PE,+51434991786,,,SSD_test1,08/14/2012 17:01:54,3785,USD
iobyi@gmail.com,,,cmefg,wjjhg,lima,,,PE,+51379788612,,,SSD_test1,08/14/2012 17:01:54,3226,USD
pofvo@gmail.com,,,hqjwb,wymrs,lima,,,PE,+51354425112,,,SSD_test1,08/14/2012 17:01:54,2781,USD
bhtdh@gmail.com,,,jjqep,raeqn,lima,,,PE,+51834568232,,,SSD_test1,08/14/2012 17:01:54,132,USD
svimt@gmail.com,,,vauur,ajkar,lima,,,PE,+51739584355,,,SSD_test1,08/14/2012 17:01:54,2351,USD
